PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10793.png,0.30754972,0.5546161,-0.291977,-0.3260327,2.2739522,-0.3558099,0.32191953,1.4542432,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10794.png,0.36281022,0.6515215,-0.35042334,-0.30799544,2.6479988,-0.47995523,0.42799488,1.797502,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10795.png,0.32618132,0.5888199,-0.3085502,-0.34155533,2.399951,-0.39358878,0.3319604,1.5757409,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10796.png,0.33954367,0.5995302,-0.3181707,-0.30794844,2.451469,-0.4326177,0.39155316,1.5783681,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10797.png,0.3257507,0.5885531,-0.3098874,-0.34299943,2.396669,-0.39734176,0.2824759,1.585851,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10801.png,0.42777196,0.7436543,-0.40614992,-0.32663184,2.948806,-0.5776495,0.6853315,1.9470361,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10802.png,0.374003,0.6434224,-0.3510532,-0.33577818,2.5809605,-0.4696673,0.51262057,1.6228851,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10803.png,0.39210206,0.67447513,-0.37757885,-0.3450789,2.722494,-0.51983273,0.5680409,1.6621673,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10805.png,0.38740674,0.67034936,-0.37475398,-0.3494859,2.6977413,-0.5088577,0.54624045,1.6515846,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10807.png,0.44355935,0.77104473,-0.44168195,-0.3785926,3.1022456,-0.6238667,0.6875543,1.9533192,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10809.png,0.38241756,0.6813516,-0.39108264,-0.40591928,2.7114553,-0.4659698,0.4982771,1.6383433,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10810.png,0.4895717,0.8332308,-0.49507737,-0.3349352,3.325598,-0.6813075,0.8487696,2.077029,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10812.png,0.66602653,1.1793232,-0.7190487,-0.43346074,4.766358,-1.0410683,1.2662599,3.2271612,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10813.png,0.66602653,1.1793232,-0.7190487,-0.43346074,4.766358,-1.0410683,1.2662599,3.2271612,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10814.png,0.66602653,1.1793232,-0.7190487,-0.43346074,4.766358,-1.0410683,1.2662599,3.2271612,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10815.png,0.5648907,1.0072516,-0.617612,-0.42254764,4.1383805,-0.8713419,0.90232253,2.7112815,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10816.png,0.71955097,1.2498958,-0.7852387,-0.38574493,5.1588097,-1.1858345,1.4530051,3.3339155,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10817.png,0.6926971,1.2735469,-0.7825719,-0.5318582,5.2409887,-1.096412,1.170838,3.76165,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10818.png,1.402248,2.2885885,-1.5248486,-0.36688948,9.153622,-2.3534303,3.3222399,6.4737325,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10819.png,0.7150175,1.3272775,-0.82944465,-0.5551278,5.434608,-1.1237845,1.0950867,3.928082,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10821.png,0.5502895,1.0512516,-0.65653205,-0.6086072,4.2382917,-0.67437243,0.62340915,3.0019,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10822.png,0.5502895,1.0512516,-0.65653205,-0.6086072,4.2382917,-0.67437243,0.62340915,3.0019,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10823.png,0.5502895,1.0512516,-0.65653205,-0.6086072,4.2382917,-0.67437243,0.62340915,3.0019,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10824.png,0.46625093,0.8750413,-0.55052924,-0.6067671,3.4860322,-0.45556623,0.5489364,2.3108022,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10825.png,0.42457113,0.801527,-0.506215,-0.59589493,3.1852932,-0.38040832,0.43892136,2.0618937,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10827.png,0.4969516,0.9340992,-0.60034543,-0.64065874,3.7412007,-0.49025023,0.6383498,2.484138,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10828.png,0.41116363,0.77246267,-0.49760127,-0.61874795,3.0474308,-0.2972165,0.43283057,1.9370952,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10829.png,0.40436417,0.7894739,-0.51291007,-0.60750437,3.08394,-0.306264,0.2123631,2.0432582,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10851.png,0.17203537,0.3974396,-0.24434562,-0.60892737,1.4487426,0.24904801,-0.34043083,0.8012949,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10867.png,0.24429855,0.61702865,-0.34830505,-0.8319199,2.4491198,0.12784842,-0.34005854,1.5415275,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10881.png,0.76209325,1.4591151,-0.91375273,-0.8657359,5.7178636,-0.3726384,0.86768043,3.713418,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10884.png,0.6266643,1.3532645,-0.7759323,-0.77789026,5.6766562,-0.43569475,0.726797,3.7288435,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10906.png,0.27720487,0.60943806,-0.32638335,-0.7387719,2.3158684,0.2523074,-0.14947462,1.2301785,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10912.png,2.690435,4.881073,-2.8920205,-1.8816226,19.599325,-2.1194327,4.9037504,12.624036,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10916.png,0.38880554,0.81865406,-0.4159301,-0.79290456,3.268627,0.10051744,0.09424517,1.8308171,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10917.png,0.45518905,0.94191545,-0.47829264,-0.7635092,3.7397172,0.007911936,0.3195134,2.094462,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10919.png,0.5297629,1.1223048,-0.56041634,-0.8269523,4.5300727,-0.117082626,0.37955567,2.7647226,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10933.png,0.7985994,1.5386193,-0.7161685,-0.87981033,6.2183504,-0.67055094,0.73037785,3.815453,1.0
PHI-PIT_6m-8m/frames/PHI-PIT_2_20_13_10951.png,0.8294744,1.4325118,-0.5259772,-0.69900244,5.7569127,-1.0438286,0.61884385,3.6198997,1.0
NYR-BOS_22m12s-22m30s/frames/Rangers_vs_Bruins_Oct_26_2016_39921.png,0.5290829,0.7742823,0.21713233,0.020295113,3.0122774,-0.6543809,0.018566608,1.5398167,1.0
NYR-BOS_22m12s-22m30s/frames/Rangers_vs_Bruins_Oct_26_2016_39927.png,0.54841083,0.8843421,0.26343167,0.091078885,3.4314528,-0.8316991,-0.0087014465,1.7728877,1.0
NYR-BOS_22m12s-22m30s/frames/Rangers_vs_Bruins_Oct_26_2016_39931.png,0.57340205,0.6936319,0.32429737,0.14279355,3.0584078,-0.7338321,0.12272181,1.4103416,1.0
NYR-BOS_22m12s-22m30s/frames/Rangers_vs_Bruins_Oct_26_2016_39940.png,0.5241537,0.7397603,0.41311866,0.22482441,3.093725,-0.7923964,0.0044151004,1.5161247,1.0
NYR-BOS_22m12s-22m30s/frames/Rangers_vs_Bruins_Oct_26_2016_39943.png,0.7547533,0.6817385,0.4160216,0.3238188,3.187054,-0.85821223,0.23932628,1.433779,1.0
NYR-BOS_22m12s-22m30s/frames/Rangers_vs_Bruins_Oct_26_2016_39991.png,1.0152872,1.6124022,0.7829889,0.9991054,4.8644395,-1.5295444,0.33139896,2.8090801,1.0
